2005-05-28T23:30:00Z  470.050  84.573  -28.989  3.61828E-16  GRACE-A  21.608  84.653
2005-05-28T23:30:10Z  470.058  85.199  -27.681  3.58724E-16  GRACE-A  21.698  85.295
2005-05-28T23:30:20Z  470.063  85.822  -25.970  3.57832E-16  GRACE-A  21.815  85.937
2005-05-28T23:30:30Z  470.067  86.440  -23.649  3.53160E-16  GRACE-A  21.972  86.578
2005-05-28T23:30:40Z  470.068  87.049  -20.346  3.43440E-16  GRACE-A  22.195  87.220
2005-05-28T23:30:50Z  470.068  87.643  -15.335  3.39533E-16  GRACE-A  22.532  87.862
2005-05-28T23:31:00Z  470.066  88.206  -7.049  3.43959E-16  GRACE-A  23.087  88.504
2005-05-28T23:31:10Z  470.063  88.699  8.124  3.48278E-16  GRACE-A  0.102  89.145
2005-05-28T23:31:20Z  470.057  89.010  36.481  3.50437E-16  GRACE-A  1.995  89.787
2005-05-28T23:31:30Z  470.050  88.961  72.974  3.50904E-16  GRACE-A  4.431  90.429
2005-05-28T23:31:40Z  470.040  88.588  97.595  3.50036E-16  GRACE-A  6.075  91.070
2005-05-28T23:31:50Z  470.029  88.071  110.547  3.54558E-16  GRACE-A  6.941  91.712
2005-05-28T23:32:00Z  470.016  87.498  117.796  3.64295E-16  GRACE-A  7.427  92.354
2005-05-28T23:32:10Z  470.001  86.899  122.284  3.70432E-16  GRACE-A  7.729  92.995
2005-05-28T23:32:20Z  469.985  86.288  125.295  3.74010E-16  GRACE-A  7.933  93.637
2005-05-28T23:32:30Z  469.966  85.668  127.439  3.80599E-16  GRACE-A  8.078  94.279
2005-05-28T23:32:40Z  469.946  85.044  129.036  3.87141E-16  GRACE-A  8.187  94.921
2005-05-28T23:32:50Z  469.924  84.417  130.266  3.90936E-16  GRACE-A  8.272  95.562
2005-05-28T23:33:00Z  469.900  83.788  131.239  3.92504E-16  GRACE-A  8.340  96.204
2005-05-28T23:33:10Z  469.874  83.157  132.027  3.91262E-16  GRACE-A  8.395  96.846
2005-05-28T23:33:20Z  469.847  82.525  132.675  3.90932E-16  GRACE-A  8.441  97.487
2005-05-28T23:33:30Z  469.818  81.892  133.215  3.97071E-16  GRACE-A  8.480  98.129
2005-05-28T23:33:40Z  469.787  81.259  133.672  4.07524E-16  GRACE-A  8.513  98.771
2005-05-28T23:33:50Z  469.755  80.625  134.062  4.16259E-16  GRACE-A  8.542  99.413
2005-05-28T23:34:00Z  469.721  79.990  134.398  4.22822E-16  GRACE-A  8.567  100.054
2005-05-28T23:34:10Z  469.685  79.355  134.689  4.29597E-16  GRACE-A  8.589  100.696
2005-05-28T23:34:20Z  469.648  78.719  134.943  4.36221E-16  GRACE-A  8.609  101.338
2005-05-28T23:34:30Z  469.609  78.083  135.166  4.41777E-16  GRACE-A  8.627  101.979
2005-05-28T23:34:40Z  469.569  77.447  135.362  4.45281E-16  GRACE-A  8.643  102.621
2005-05-28T23:34:50Z  469.527  76.811  135.536  4.43649E-16  GRACE-A  8.657  103.262
